HHID,HV000,HV001,HV002,HV003,HV004,HV005,HV006,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV016,HV017,HV018,HV019,HV020,HV021,HV022,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044,HV201,HV204,HV205,HV206,HV207,HV208,HV209,HV210,HV211,HV212,HV213,HV214,HV215,HV217,HV218,HV219,HV220,HV221,HV225,HV226,HV227,HV228,HV230,HV231,HV232,HV233,HV234,SHCOMMU,SHINTER,SHLANG,SHSECTE,SHTIME,V73
344 97,RW4,344,97,1,344,760726,10,2000,1210,2,0,0,2,2,0,1,9,1,43,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,0, ,0, , , ,41,120,21,0,0,0,0,0,0,0,11, , ,1,1,2,51,0,0,7,0, ,2, , , ,0,8,0,1,6,1,.760726
344104,RW4,344,104,1,344,760726,10,2000,1210,5,1,1,5,5,3,1,9,1,40,89,0,344,164,8,8,2,3,1,761537,49,58,0,8899,3, ,1, , , ,13,30,21,0,1,0,0,0,0,0,11, , ,2,1,1,27,0,0,7,0,3,2, , , ,7,8,0,1,6,0,.760726
344111,RW4,344,111,2,344,760726,10,2000,1210,5,0,0,5,3,0,1,9,1,43,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,0, ,0, , , ,41,30,21,0,0,0,0,0,0,0,11, , ,2,1,1,60,0,0,7,0, ,2, , , ,15,8,0,1,6,2,.760726
344118,RW4,344,118,1,344,760726,10,2000,1210,2,0,0,2,2,0,1,9,1,7,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,0, ,0, , , ,41,20,21,0,0,0,0,0,0,0,11, , ,2,1,1,79,0,1,7,0, ,2, , , ,15,8,0,1,6,2,.760726
344125,RW4,344,125,1,344,760726,10,2000,1210,5,2,0,5,5,1,1,9,1,59,89,0,344,164,8,8,2,3,1,761537,49,58,0,8899,1, ,2, , , ,41,20,21,0,0,0,0,0,0,0,11, , ,4,1,2,60,0,0,7,0,3,2, , , ,0,8,0,1,6,0,.760726
344132,RW4,344,132,1,344,760726,10,2000,1210,7,1,0,7,7,2,1,9,1,7,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,2, ,1, , , ,41,20,21,0,1,0,0,0,0,0,11, , ,2,1,1,35,0,1,7,0,3,2, , , ,15,8,0,1,6,0,.760726
344139,RW4,344,139,2,344,760726,10,2000,1210,2,1,0,2,2,0,1,9,1,7,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,0, ,1, , , ,13,45,21,0,0,0,0,0,0,0,12, , ,2,1,1,19,0,0,7,0, ,2, , , ,0,8,0,1,6,2,.760726
344146,RW4,344,146,1,344,760726,10,2000,1210,9,1,2,9,9,2,1,9,1,40,89,0,344,164,8,8,2,3,1,761537,49,58,0,8899,0, ,1, , , ,41,15,21,0,1,0,0,0,0,0,11, , ,4,1,1,48,0,0,7,0,3,9, , , ,0,8,0,1,6,6,.760726
344153,RW4,344,153,2,344,760726,10,2000,1210,7,1,0,7,7,1,1,9,1,7,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,1, ,1, , , ,41,20,21,0,1,0,0,0,0,0,11, , ,2,1,1,43,0,0,7,0,3,2, , , ,15,8,0,1,6,0,.760726
344160,RW4,344,160,1,344,760726,10,2000,1210,2,1,0,2,2,0,1,9,1,7,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,0, ,1, , , ,41,4,31,0,0,0,0,0,0,0,11, , ,2,1,1,24,0, ,7,0, ,2, , , ,15,8,0,1,6,0,.760726
344167,RW4,344,167,1,344,760726,10,2000,1210,6,0,2,6,6,1,1,9,2,40,89,0,344,164,8,8,2,3,1,761537,49,58,0,8899,1, ,0, , , ,13,40,22,0,1,0,0,0,0,0,11, , ,3,1,1,43,0,0,7,0,3,2, , , ,999,8,0,1,6,3,.760726
344174,RW4,344,174,1,344,760726,10,2000,1210,7,1,0,7,7,2,1,9,1,59,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,2, ,1, , , ,13,5,21,0,0,0,0,0,0,0,12, , ,2,1,1,33,0,0,7,0,3,2, , , ,7,8,0,1,6,0,.760726
344181,RW4,344,181,1,344,760726,10,2000,1210,5,0,0,5,5,0,1,9,1,59,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,0, ,0, , , ,13,45,21,0,0,0,0,0,0,0,12, , ,4,1,1,64,0,0,7,0, ,2, , , ,15,8,0,1,6,2,.760726
344188,RW4,344,188,1,344,760726,10,2000,1210,5,1,1,5,5,0,1,9,1,40,89,0,344,164,8,8,2,3,1,761537,49,58,0,8899,0, ,1, , , ,41,20,21,0,0,0,0,0,0,0,11, , ,2,1,1,47,0,0,7,0, ,2, , , ,7,8,0,1,6,2,.760726
344195,RW4,344,195,0,344,0,10,2000,1210,0,0,0,0,0,0,2,11,3,59,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0
344202,RW4,344,202,1,344,760726,10,2000,1210,3,1,0,3,3,1,1,9,1,59,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,1, ,1, , , ,41,10,21,0,0,0,0,0,0,0,11, , ,1,1,2,24,0,0,7,0,3,2, , , ,7,8,0,1,6,0,.760726
344209,RW4,344,209,1,344,760726,10,2000,1210,1,0,0,1,1,0,1,9,1,59,89,0,344,164,8,8,2,3,0,0,49,58,0,8899,0, ,0, , , ,13,10,21,0,0,0,0,0,0,0,11, , ,1,1,2,90,0,0,7,0, ,2, , , ,0,8,0,1,6,0,.760726
345  7,RW4,345,7,1,345,760726,10,2000,1210,4,1,0,4,4,0,1,6,1,15,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,0, ,1, , , ,13,45,21,0,0,0,0,0,0,0,11, , ,1,1,2,39,0,0,7,0, ,2, , , ,30,8,0,1,11,0,.760726
345 19,RW4,345,19,1,345,760726,10,2000,1210,4,1,0,4,4,1,1,5,1,33,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,1, ,1, , , ,13,30,21,0,0,0,0,0,0,0,11, , ,2,1,1,45,0,0,7,0,3,2, , , ,30,8,0,1,11,0,.760726
345 30,RW4,345,30,1,345,760726,10,2000,1210,4,1,0,4,4,1,1,5,1,56,87,0,345,164,8,8,2,3,1,761537,10,20,0,8899,0, ,1, , , ,33,3,21,0,0,0,0,0,0,0,11, , ,2,1,1,68,0,0,7,0, ,2, , , ,30,8,0,1,11,0,.760726
345 41,RW4,345,41,1,345,760726,10,2000,1210,5,2,0,5,4,1,1,6,1,29,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,1, ,2, , , ,41,25,21,0,1,0,0,0,0,0,11, , ,4,1,2,44,0,0,7,0, ,2, , , ,15,8,0,1,11,0,.760726
345 52,RW4,345,52,1,345,760726,10,2000,1210,3,1,0,3,3,1,1,6,1,29,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,1, ,1, , , ,41,25,21,0,0,0,0,0,0,0,11, , ,2,1,1,28,0,1,7,0,3,2, , , ,15,8,0,1,11,0,.760726
345 63,RW4,345,63,2,345,760726,10,2000,1210,8,1,1,8,8,2,1,6,1,29,87,0,345,164,8,8,2,3,1,761537,10,20,0,8899,2, ,1, , , ,41,30,21,0,0,0,0,0,0,0,11, , ,2,1,1,40,0,0,7,0,3,2, , , ,15,8,0,1,11,0,.760726
345 74,RW4,345,74,1,345,760726,10,2000,1210,2,1,0,2,2,0,1,6,1,15,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,0, ,1, , , ,41,5,21,0,0,0,0,0,0,0,11, , ,2,1,1,21,0,0,7,0, ,1,0,1,1,30,8,0,1,11,0,.760726
345 85,RW4,345,85,1,345,760726,10,2000,1210,4,1,0,4,4,0,1,6,1,15,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,0, ,1, , , ,41,30,21,0,0,0,0,0,0,0,11, , ,2,1,2,40,0,0,7,0, ,2, , , ,30,8,0,1,11,0,.760726
345 96,RW4,345,96,1,345,760726,10,2000,1210,1,0,1,1,1,0,1,6,1,15,87,0,345,164,8,8,2,3,1,761537,10,20,0,8899,0, ,0, , , ,41,60,21,0,0,0,0,0,0,0,11, , ,1,1,1,39,0,0,7,0, ,2, , , ,30,8,0,1,11,1,.760726
345107,RW4,345,107,1,345,760726,10,2000,1210,3,1,0,3,3,2,1,6,1,15,87,0,345,164,8,8,2,3,0,0,10,10,0,8899,2, ,1, , , ,41,20,21,0,1,0,0,0,0,0,11, , ,1,1,2,30,0,0,7,0,3,1,0,1,1,30,8,0,1,11,0,.760726
345118,RW4,345,118,1,345,760726,10,2000,1210,3,1,0,3,3,0,1,6,1,15,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,0, ,1, , , ,41,30,21,0,0,0,0,0,0,0,11, , ,4,1,1,53,0,0,7,0, ,2, , , ,30,8,0,1,11,1,.760726
345129,RW4,345,129,2,345,760726,10,2000,1210,5,2,0,5,5,0,1,6,1,56,87,0,345,164,8,8,2,3,1,761537,10,20,0,8899,0, ,2, , , ,33,15,21,0,0,0,0,0,0,0,11, , ,4,1,1,61,0,0,7,0, ,2, , , ,30,8,0,1,11,0,.760726
345140,RW4,345,140,2,345,760726,10,2000,1210,6,1,0,6,6,3,1,6,1,56,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,2, ,1, , , ,33,30,21,0,0,0,0,0,0,0,11, , ,2,1,1,28,0,0,7,0,3,2, , , ,30,8,0,1,11,0,.760726
345151,RW4,345,151,1,345,760726,10,2000,1210,7,1,0,7,6,2,1,6,1,56,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,1, ,1, , , ,41,20,21,0,0,0,0,0,0,0,11, , ,2,1,1,48,0,0,7,0,3,2, , , ,15,8,0,1,11,0,.760726
345162,RW4,345,162,1,345,760726,10,2000,1210,4,1,1,4,4,2,1,6,1,56,87,0,345,164,8,8,2,3,1,761537,10,20,0,8899,2, ,1, , , ,41,20,21,0,0,0,0,0,0,0,11, , ,2,1,1,30,0,0,7,0,3,2, , , ,15,8,0,1,11,0,.760726
345173,RW4,345,173,1,345,760726,10,2000,1210,3,1,0,3,3,1,1,6,1,33,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,0, ,1, , , ,13,15,21,0,0,0,0,0,0,0,11, , ,1,1,2,40,0,0,7,0, ,2, , , ,30,8,0,1,11,1,.760726
345184,RW4,345,184,1,345,760726,10,2000,1210,5,1,0,5,5,2,1,6,1,11,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,2, ,1, , , ,13,50,21,0,1,0,0,0,0,0,11, , ,1,1,2,33,0,0,7,0,3,2, , , ,30,8,0,1,11,0,.760726
345195,RW4,345,195,1,345,760726,11,2000,1211,5,1,1,5,5,2,1,10,1,33,87,0,345,164,8,8,2,3,1,761537,10,20,0,8899,2, ,1, , , ,41,15,22,0,0,0,0,0,0,0,11, , ,2,1,1,31,0,1,7,0,3,2, , , ,30,8,0,1,11,3,.760726
345206,RW4,345,206,1,345,760726,10,2000,1210,3,1,0,3,3,2,1,4,1,33,87,0,345,164,8,8,2,3,1,761537,10,20,0,8899,1, ,1, , , ,13,15,21,0,1,0,0,0,0,0,11, , ,1,1,2,34,0,0,7,0,3,2, , , ,30,8,0,1,11,1,.760726
345217,RW4,345,217,1,345,760726,10,2000,1210,7,1,0,7,7,1,1,6,1,33,87,0,345,164,8,8,2,3,0,0,10,20,0,8899,0, ,1, , , ,42,30,21,0,1,0,0,0,0,0,11, , ,2,1,1,39,0,0,7,0, ,2, , , ,30,8,1,1,11,2,.760726
345228,RW4,345,228,2,345,760726,10,2000,1210,6,2,1,6,6,1,1,6,1,29,87,0,345,164,8,8,2,3,1,761537,10,20,0,8899,1, ,2, , , ,43,15,21,0,1,0,0,0,0,0,11, , ,4,1,1,27,0,0,7,0,3,2, , , ,30,8,0,1,11,2,.760726
346  4,RW4,346,4,5,346,1289123,8,2000,1208,5,2,0,5,5,1,1,2,1,33,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,1, ,2, , , ,33,30,21,0,1,0,0,0,0,0,11, , ,5,1,1,39,0,9,7,0,3,2, , , ,30,2,0,1,7,0,1.289123
346  9,RW4,346,9,1,346,1289123,8,2000,1208,3,0,0,3,3,0,1,3,1,33,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,0, , , ,33,60,21,0,0,0,0,1,0,0,11, , ,5,1,1,21,0,0,7,0, ,2, , , ,30,2,0,1,7,2,1.289123
346 14,RW4,346,14,1,346,1289123,8,2000,1208,8,0,0,8,0,2,1,2,1,33,86,0,346,165,10,10,2,3,1,1300266,50,42,0,5268,1, ,0, , , ,33,60,21,0,1,0,0,0,0,0,11, , ,4,1,2,60,0,0,7,0, ,2, , , ,30,2,0,1,7,8,1.289123
346 19,RW4,346,19,2,346,1289123,8,2000,1208,3,3,0,3,3,0,1,2,1,33,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,3, , , ,99,60,21,0,1,0,0,0,0,0,34, , ,4,1,2,28,0,1,7,0, ,2, , , ,30,2,0,1,7,7,1.289123
346 24,RW4,346,24,1,346,1289123,8,2000,1208,11,1,0,3,11,1,1,3,1,33,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,1, ,1, , , ,33,60,21,0,0,0,0,0,0,0,11, , ,1,1,2,33,0,0,7,0,3,2, , , ,30,2,0,1,7,0,1.289123
346 29,RW4,346,29,1,346,1289123,8,2000,1208,7,1,0,7,3,1,1,2,1,33,86,0,346,165,10,10,2,3,1,1300266,50,42,0,5268,1, ,1, , , ,33,60,21,0,0,0,0,0,0,0,11, , ,3,1,2,84,0,0,7,0, ,2, , , ,30,2,0,1,7,0,1.289123
346 34,RW4,346,34,1,346,1289123,8,2000,1208,1,1,0,1,1,0,1,2,1,39,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,1, , , ,13,120,21,0,0,0,0,0,0,0,11, , ,1,1,2,32,0,0,7,0, ,2, , , ,15,2,0,1,7,0,1.289123
346 39,RW4,346,39,1,346,1289123,8,2000,1208,9,3,0,9,9,1,1,2,1,33,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,1, ,3, , , ,13,120,21,0,1,0,0,0,0,0,11, , ,4,1,2,40,0,0,7,0,3,2, , , ,15,2,0,1,7,0,1.289123
346 44,RW4,346,44,1,346,1289123,8,2000,1208,5,1,0,5,5,2,1,2,1,60,86,0,346,165,10,10,2,3,1,1300266,50,42,0,5268,1, ,1, , , ,13,60,21,0,0,0,0,0,0,0,11, , ,1,1,2,33,0,0,6,0,3,2, , , ,999,2,0,1,7,0,1.289123
346 49,RW4,346,49,1,346,1289123,8,2000,1208,5,0,0,5,5,0,1,3,1,39,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,0, , , ,13,120,21,0,1,0,0,0,0,0,11, , ,4,1,2,51,0,0,6,0, ,2, , , ,30,2,0,1,7,4,1.289123
346 54,RW4,346,54,1,346,1289123,8,2000,1208,1,0,0,1,1,0,1,4,1,60,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,0, , , ,13,120,21,0,0,0,0,0,0,0,34, , ,1,1,1,20,0,0,7,0, ,2, , , ,30,2,0,1,7,1,1.289123
346 59,RW4,346,59,1,346,1289123,8,2000,1208,6,2,0,6,6,1,1,2,1,1,86,0,346,165,10,10,2,3,1,1300266,50,42,0,5268,1, ,2, , , ,13,60,21,0,1,0,0,0,0,0,11, , ,4,1,1,70,0,0,7,0,3,2, , , ,30,2,0,1,7,6,1.289123
346 64,RW4,346,64,2,346,1289123,8,2000,1208,8,2,0,8,8,0,1,2,1,39,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,2, , , ,13,120,21,0,1,0,0,0,0,0,11, , ,4,1,2,45,0,9,7,0, ,2, , , ,15,2,0,1,7,0,1.289123
346 69,RW4,346,69,2,346,1289123,8,2000,1208,6,1,0,6,6,1,1,3,1,39,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,1, ,1, , , ,13,120,21,0,0,0,0,0,0,0,11, , ,3,1,2,50,0,0,7,0,3,2, , , ,15,2,0,1,7,0,1.289123
346 74,RW4,346,74,2,346,1289123,8,2000,1208,3,1,1,3,3,1,1,2,1,39,86,0,346,165,10,10,2,3,1,1300266,50,42,0,5268,1, ,1, , , ,13,120,21,0,1,0,0,0,0,0,11, , ,2,1,1,30,0,0,7,0,3,2, , , ,30,2,0,1,7,0,1.289123
346 79,RW4,346,79,1,346,1289123,8,2000,1208,3,0,0,3,3,0,1,3,1,60,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,0, , , ,13,60,21,0,0,0,0,0,0,0,11, , ,5,1,1,20,0,1,7,0, ,2, , , ,30,2,0,1,7,1,1.289123
346 84,RW4,346,84,1,346,1289123,8,2000,1208,1,0,0,1,1,0,1,2,1,60,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,0, , , ,13,120,21,0,0,0,0,0,0,0,11, , ,0,1,1,14,0,0,96,0, ,2, , , ,30,2,0,1,7,0,1.289123
346 89,RW4,346,89,1,346,1289123,8,2000,1208,8,1,2,8,8,2,1,2,1,1,86,0,346,165,10,10,2,3,1,1300266,50,42,0,5268,2, ,1, , , ,13,90,21,0,1,0,0,0,0,0,11, , ,4,1,1,53,0,0,7,0,3,2, , , ,30,2,0,1,7,0,1.289123
346 94,RW4,346,94,1,346,1289123,8,2000,1208,3,1,0,3,3,1,1,2,1,60,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,1, ,1, , , ,13,120,21,0,0,0,0,0,0,0,34, , ,1,1,2,31,0,0,7,0,3,2, , , ,30,2,0,1,7,0,1.289123
346 99,RW4,346,99,2,346,1289123,8,2000,1208,5,1,0,5,5,0,1,2,1,60,86,0,346,165,10,10,2,3,0,0,50,42,0,5268,0, ,1, , , ,13,120,21,0,0,0,0,0,0,0,11, , ,4,1,2,87,0,0,7,0, ,2, , , ,30,2,0,1,7,0,1.289123
347  2,RW4,347,2,2,347,1289123,8,2000,1208,5,0,0,5,4,0,1,2,1,45,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,0, , , ,43,3,21,0,0,0,0,0,0,0,11, , ,4,1,1,26,0,1,7,0, ,2, , , ,15,3,0,1,9,0,1.289123
347  8,RW4,347,8,1,347,1289123,8,2000,1208,2,0,0,2,2,0,1,3,1,45,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,0, , , ,43,3,21,0,0,0,0,0,0,0,11, , ,5,1,1,24,0,1,7,0, ,2, , , ,30,3,0,1,9,4,1.289123
347 14,RW4,347,14,1,347,1289123,8,2000,1208,4,0,1,4,3,0,1,2,1,17,84,0,347,165,10,10,2,3,1,1300266,34,35,0,5268,0, ,1, , , ,43,5,21,0,0,0,0,0,0,0,11, , ,2,1,1,34,0,1,7,0, ,2, , , ,30,3,0,1,9,0,1.289123
347 20,RW4,347,20,1,347,1289123,8,2000,1208,1,1,0,1,1,0,1,2,1,15,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,1, , , ,43,10,21,0,0,0,0,0,0,0,11, , ,1,1,2,48,0,0,7,0, ,2, , , ,30,3,0,1,9,0,1.289123
347 26,RW4,347,26,7,347,1289123,8,2000,1208,7,1,0,7,6,1,1,2,1,6,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,1, ,2, , , ,43,30,21,0,0,0,0,0,0,0,11, , ,4,1,2,45,0,0,7,1,1,2, , , ,15,3,0,1,9,0,1.289123
347 32,RW4,347,32,0,347,0,8,2000,1208,0,0,0,0,0,0,6,2,1,17,84,0,347,165,10,10,2,3,1,0,34,35,0,5268,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0
347 38,RW4,347,38,1,347,1289123,8,2000,1208,3,1,0,2,3,1,1,3,1,45,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,1, ,1, , , ,43,10,21,0,0,0,0,0,0,0,11, , ,1,1,2,20,0,0,7,1,1,2, , , ,15,3,0,1,9,0,1.289123
347 44,RW4,347,44,2,347,1289123,8,2000,1208,3,1,0,3,3,1,1,3,1,15,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,1, ,1, , , ,43,15,21,0,0,0,0,0,0,0,11, , ,2,1,1,31,0,0,7,1,0,2, , , ,999,3,0,1,9,4,1.289123
347 50,RW4,347,50,1,347,1289123,8,2000,1208,7,2,1,7,7,0,1,3,1,45,84,0,347,165,10,10,2,3,1,1300266,34,35,0,5268,0, ,2, , , ,43,10,21,0,1,0,0,0,0,0,11, , ,4,1,2,44,0,0,7,1, ,2, , , ,7,3,0,1,9,8,1.289123
347 56,RW4,347,56,1,347,1289123,8,2000,1208,5,1,0,5,5,0,1,3,1,15,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,1, , , ,43,30,21,0,1,0,0,0,0,0,11, , ,2,1,2,42,0,1,7,0, ,2, , , ,30,3,0,1,9,4,1.289123
347 62,RW4,347,62,0,347,0,8,2000,1208,0,0,0,0,0,0,3,3,1,15,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0
347 68,RW4,347,68,1,347,1289123,8,2000,1208,6,0,1,6,4,2,1,3,1,17,84,0,347,165,10,10,2,3,1,1300266,34,35,0,5268,1, ,2, , , ,43,30,21,0,1,0,0,1,0,0,11, , ,4,1,1,39,0,0,7,1,1,2, , , ,30,3,0,1,9,0,1.289123
347 74,RW4,347,74,0,347,0,8,2000,1208,0,0,0,0,0,0,3,3,1,6,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0
347 80,RW4,347,80,2,347,1289123,8,2000,1208,6,1,0,6,3,1,1,3,1,6,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,1, ,2, , , ,41,8,21,0,0,0,0,0,0,0,11, , ,3,1,2,38,0,0,7,1, ,2, , , ,15,3,0,1,9,0,1.289123
347 86,RW4,347,86,1,347,1289123,8,2000,1208,3,1,0,2,3,1,1,3,1,59,84,0,347,165,10,10,2,3,1,1300266,34,35,0,5268,1, ,1, , , ,43,20,21,0,1,0,0,0,0,0,11, , ,1,1,2,23,0,0,7,1,1,2, , , ,15,3,0,1,9,7,1.289123
347 92,RW4,347,92,2,347,1289123,8,2000,1208,9,1,0,9,9,2,1,3,1,19,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,1, ,1, , , ,13,60,31,0,0,0,0,0,0,0,11, , ,4,1,1,44,0, ,7,0,3,2, , , ,7,3,0,1,9,0,1.289123
347 98,RW4,347,98,1,347,1289123,8,2000,1208,1,0,0,1,1,0,1,3,1,43,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,0, , , ,43,8,21,0,0,0,0,0,0,0,11, , ,1,1,2,70,0,1,7,1, ,2, , , ,0,3,0,1,9,2,1.289123
347104,RW4,347,104,1,347,1289123,8,2000,1208,3,0,1,3,3,0,1,3,1,41,84,0,347,165,10,10,2,3,1,1300266,34,35,0,5268,0, ,0, , , ,43,120,22,0,1,0,0,1,0,0,34, , ,2,1,2,60,0,0,7,1, ,2, , , ,15,3,0,1,9,4,1.289123
347110,RW4,347,110,1,347,1289123,8,2000,1208,1,0,0,1,1,0,1,3,1,43,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,0, , , ,43,3,21,0,0,0,0,0,0,0,11, , ,1,1,1,23,0,1,7,0, ,2, , , ,999,3,0,1,9,1,1.289123
347116,RW4,347,116,1,347,1289123,8,2000,1208,2,1,0,2,2,1,1,3,1,19,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,1, ,1, , , ,43,20,31,0,0,0,0,0,0,0,11, , ,1,1,2,22,0, ,7,0,3,2, , , ,15,3,0,1,9,0,1.289123
347122,RW4,347,122,2,347,1289123,8,2000,1208,4,1,1,4,4,1,1,3,1,43,84,0,347,165,10,10,2,3,1,1300266,34,35,0,5268,1, ,1, , , ,43,15,21,0,0,0,0,0,0,0,11, , ,2,1,1,28,0,0,7,1,1,2, , , ,7,3,0,1,9,4,1.289123
347128,RW4,347,128,2,347,1289123,8,2000,1208,6,1,0,6,6,1,1,3,1,59,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,1, ,1, , , ,43,30,21,0,0,0,0,1,0,0,34, , ,2,1,1,36,0,0,7,0,3,2, , , ,15,3,0,1,9,0,1.289123
347134,RW4,347,134,0,347,0,8,2000,1208,0,0,0,0,0,0,3,3,1,59,84,0,347,165,10,10,2,3,0,0,34,35,0,5268,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0
348  1,RW4,348,1,1,348,1289123,8,2000,1208,3,1,0,3,3,1,1,2,1,22,82,0,348,165,10,10,2,3,0,0,30,28,0,5268,1, ,1, , , ,13,10,21,0,1,0,0,1,0,0,11, , ,2,1,1,24,0,0,7,0,3,2, , , ,0,3,0,1,5,0,1.289123
348  5,RW4,348,5,1,348,1289123,7,2000,1207,4,1,0,3,4,0,1,2,1,57,82,0,348,165,10,10,2,3,0,0,30,28,0,5268,0, ,1, , , ,13,3,21,0,0,0,0,0,0,0,12, , ,1,1,2,32,0,1,7,0, ,2, , , ,15,3,0,1,5,6,1.289123
348  9,RW4,348,9,1,348,1289123,8,2000,1208,3,0,2,3,3,0,1,2,1,18,82,0,348,165,10,10,2,3,1,1300266,30,28,0,5268,0, ,0, , , ,13,10,31,0,0,0,0,0,0,0,34, , ,3,1,1,21,0, ,7,1, ,2, , , ,999,3,0,1,5,3,1.289123
348 13,RW4,348,13,2,348,1289123,8,2000,1208,7,2,0,7,7,0,1,5,3,57,82,0,348,165,10,10,2,3,0,0,30,28,0,5268,0, ,2, , , ,13,10,21,0,0,0,0,0,0,0,11, , ,4,1,1,47,0,0,7,0, ,2, , , ,0,3,0,1,5,3,1.289123
348 17,RW4,348,17,2,348,1289123,8,2000,1208,3,1,0,2,3,0,1,2,1,22,82,0,348,165,10,10,2,3,0,0,30,28,0,5268,0, ,1, , , ,13,10,21,0,1,0,0,1,0,0,11, , ,2,1,1,45,0,1,6,1, ,2, , , ,0,3,0,1,5,3,1.289123
348 21,RW4,348,21,2,348,1289123,8,2000,1208,5,1,1,5,5,2,1,2,1,18,82,0,348,165,10,10,2,3,1,1300266,30,28,0,5268,2, ,1, , , ,13,10,21,0,1,0,0,0,0,0,11, , ,2,1,1,30,0,0,6,1,0,2, , , ,999,3,0,1,5,4,1.289123
348 25,RW4,348,25,2,348,1289123,8,2000,1208,4,1,0,4,4,0,1,2,1,57,82,0,348,165,10,10,2,3,0,0,30,28,0,5268,0, ,1, , , ,13,5,31,0,0,0,0,0,0,0,12, , ,4,1,2,61,0, ,7,1, ,2, , , ,30,3,0,1,5,0,1.289123
348 29,RW4,348,29,1,348,1289123,8,2000,1208,3,1,0,3,3,1,1,4,1,13,82,0,348,165,10,10,2,3,0,0,30,28,0,5268,1, ,1, , , ,13,50,21,0,0,0,0,0,0,0,11, , ,2,1,1,34,0,1,7,0,3,2, , , ,15,3,0,1,5,2,1.289123
348 33,RW4,348,33,2,348,1289123,8,2000,1208,7,3,1,7,7,2,1,4,1,18,82,0,348,165,10,10,2,3,1,1300266,30,28,0,5268,2, ,3, , , ,42,180,21,0,0,0,0,0,0,0,11, , ,4,1,2,46,0,0,7,1,0,2, , , ,30,3,0,1,5,3,1.289123
348 37,RW4,348,37,2,348,1289123,8,2000,1208,5,1,0,5,5,1,1,2,1,22,82,0,348,165,10,10,2,3,0,0,30,28,0,5268,1, ,1, , , ,13,10,21,0,1,0,0,1,0,0,11, , ,5,1,1,34,0,1,6,1,1,2, , , ,0,3,0,1,5,0,1.289123
