HHID,PID,HV101,HV102,HV103,HV104,HV105,HV106,HV107,HV108,HV109,HV110,HV111,HV112,HV113,HV114,HV115,HV116,HV117,HV118,SH9A,SH11,SH12
113 98,7,3,1,1,1,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113 99,1,1,1,1,2,51,0, ,0,0,0, , , , , , ,0,0, ,0,0
113 99,2,3,1,1,1,20,1,8,8,2,0, , , , , , ,0,0,2,1,8
113 99,3,3,1,1,1,19,2,0,8,3,0, , , , , , ,0,0,5,1,8
113 99,4,3,1,1,1,17,1,8,8,2,0, , , , , , ,0,0,2,1,8
113 99,5,3,1,1,2,14,1,6,6,1,0,1, ,8, , , ,0,0,1,1,8
113101,1,1,1,1,1,94,1,2,2,1,0, , , , , , ,0,0,1,0,0
113101,2,5,0,1,1,98,2,3,11,3,0, , , , , , ,0,0,4,1,1
113103,1,1,1,1,1,48,1,1,1,1,0, , , , , , ,0,0,1,0,0
113103,2,2,1,1,2,25,0, ,0,0,0, , , , , , ,1,0, ,1,1
113103,3,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113103,4,3,1,1,2,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113103,5,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113104,1,1,1,1,1,36,1,4,4,1,0, , , , , , ,0,0,1,1,0
113104,2,2,1,1,2,30,1,6,6,1,0, , , , , , ,1,0,2,1,1
113104,3,3,1,0,2,13,1,6,6,1,1,1, ,1, , , ,0,0,2,1,1
113104,4,3,1,0,1,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113104,5,3,1,1,2,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113106,1,1,1,1,1,26,1,3,3,1,0, , , , , , ,0,1,1,1,0
113106,2,2,1,1,2,22,1,7,7,1,0, , , , , , ,1,0,1,1,1
113106,3,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113107,1,1,1,1,1,41,1,3,3,1,0, , , , , , ,0,0,1,1,0
113107,2,2,1,1,2,38,1,2,2,1,0, , , , , , ,1,0,1,1,1
113107,3,3,1,1,2,14,1,4,4,1,0,1, ,1, , , ,0,0,1,1,1
113107,4,3,1,1,2,12,1,3,3,1,0,1, ,1, , , ,0,0,1,1,1
113107,5,3,1,1,2,10,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
113109,1,1,1,1,2,56,0, ,0,0,0, , , , , , ,0,0, ,0,0
113109,2,10,1,1,1,14,1,6,6,1,0,0, ,0, , , ,0,0,1,0,0
113109,3,10,1,1,2,10,0, ,0,0,0,0, ,0, , , ,0,0, ,0,0
113111,1,1,1,1,1,29,1,2,2,1,0, , , , , , ,0,0,1,0,0
113112,1,1,1,1,1,27,1,7,7,1,0, , , , , , ,0,0,1,1,1
113112,2,2,1,1,2,28,1,6,6,1,0, , , , , , ,1,0,1,1,1
113112,3,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113112,4,3,1,1,2,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113114,1,1,1,1,1,27,1,3,3,1,0, , , , , , ,0,1,1,1,1
113114,2,2,1,1,2,23,2,0,8,3,0, , , , , , ,1,0,3,1,0
113114,3,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113114,4,10,1,1,1,13,1,3,3,1,0,1, ,0, , , ,0,0,1,1,0
113115,1,1,1,1,2,43,1,5,5,1,0, , , , , , ,1,0,1,1,0
113115,2,3,1,1,1,22,2,0,8,3,0, , , , , , ,0,0,3,1,0
113115,3,3,1,1,2,20,1,7,7,1,0, , , , , , ,1,0,1,1,0
113115,4,3,1,1,1,18,2,2,10,3,1, , , , , , ,0,0,5,1,0
113115,5,3,1,1,2,16,1,6,6,1,0, , , , , , ,1,0,1,1,0
113115,6,3,1,1,2,14,1,7,7,1,0,1, ,0, , , ,0,0,2,1,0
113115,7,3,1,1,2,9,1,1,1,1,1,1, ,0, , , ,0,0,1,1,0
113115,8,3,1,1,2,3,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
113117,1,1,1,1,1,36,0, ,0,0,0, , , , , , ,0,0, ,0,0
113117,2,2,1,1,2,38,1,0,0,1,0, , , , , , ,1,0,1,0,0
113117,3,3,1,1,1,17,0, ,0,0,0, , , , , , ,0,0, ,1,1
113117,4,3,1,1,1,10,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113117,5,3,1,1,1,98,9, ,99,9,0, , , , , , ,0,0, ,1,1
113117,6,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113117,7,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113119,1,1,1,1,1,42,1,6,6,1,0, , , , , , ,0,0,2,0,0
113119,2,2,1,1,2,42,0, ,0,0,0, , , , , , ,1,0, ,0,0
113119,3,3,1,0,1,19,1,8,8,2,0, , , , , , ,0,0,2,1,1
113119,4,3,1,1,2,17,1,6,6,1,0, , , , , , ,1,0,1,1,1
113119,5,3,1,1,1,13,1,7,7,1,0,1, ,1, , , ,0,0,2,1,1
113119,6,3,1,1,2,10,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
113119,7,3,1,1,2,9,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
113119,8,3,1,1,1,8,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
113119,9,3,1,1,1,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113119,10,3,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113120,1,1,1,1,1,36,1,3,3,1,0, , , , , , ,0,0,1,0,0
113120,2,2,1,1,2,37,1,7,7,1,0, , , , , , ,1,0,1,1,0
113120,3,3,1,1,1,9,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
113120,4,3,1,1,2,7,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
113120,5,3,1,1,2,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
113120,6,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114122,1,1,1,0,1,35,1,6,6,1,0, , , , , , ,0,0,2,0,0
114122,2,2,1,1,2,31,1,6,6,1,0, , , , , , ,1,0,2,1,1
114122,3,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114122,4,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114123,1,1,1,1,1,44,1,6,6,1,0, , , , , , ,0,0,2,0,0
114123,2,2,1,1,2,42,1,3,3,1,0, , , , , , ,1,0,1,0,0
114123,3,3,1,1,1,15,0, ,0,0,0, , , , , , ,0,0, ,1,1
114123,4,3,1,1,2,12,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
114123,5,3,1,1,2,8,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
114123,6,3,1,1,1,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114125,1,1,1,1,1,35,1,2,2,1,0, , , , , , ,0,1,1,0,1
114125,2,2,1,1,2,37,0, ,0,0,0, , , , , , ,1,0, ,1,0
114125,3,3,1,1,2,10,1,4,4,1,1,1, ,1, , , ,0,0,1,1,1
114125,4,3,1,1,2,9,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
114125,5,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114125,6,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114126,1,1,1,1,1,68,0, ,0,0,0, , , , , , ,0,0, ,0,0
114126,2,3,1,1,2,30,0, ,0,0,0, , , , , , ,1,0, ,0,1
114126,3,3,1,1,2,16,1,3,3,1,0, , , , , , ,1,0,1,0,1
114126,4,5,1,1,1,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114128,1,1,1,1,2,28,1,2,2,1,0, , , , , , ,1,0,1,1,1
114128,2,3,1,1,2,3,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
114128,3,3,1,1,2,7,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
114129,1,1,1,1,1,43,0, ,0,0,0, , , , , , ,0,0, ,1,0
114129,2,2,1,1,2,41,0, ,0,0,0, , , , , , ,1,0, ,0,1
114129,3,3,1,1,1,17,1,2,2,1,0, , , , , , ,0,0,1,1,1
114129,4,3,1,1,1,14,1,3,3,1,0,1, ,1, , , ,0,0,1,1,1
114129,5,3,1,1,2,12,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
114129,6,3,1,1,2,9,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
114129,7,3,1,1,1,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114129,8,3,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114129,9,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114131,1,1,1,1,2,58,0, ,0,0,0, , , , , , ,0,0, ,0,0
114131,2,3,1,1,2,33,1,2,2,1,0, , , , , , ,1,0,1,1,0
114131,3,3,1,1,1,24,0, ,0,0,0, , , , , , ,0,0, ,1,0
114131,4,5,1,1,2,14,1,2,2,1,0,1, ,1, , , ,0,0,1,1,1
114131,5,5,1,1,2,10,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114131,6,5,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114131,7,10,0,1,2,31,0, ,0,0,0, , , , , , ,1,0, ,1,1
114132,1,1,1,1,2,43,1,5,5,1,0, , , , , , ,1,0,1,0,0
114132,2,3,1,1,2,18,1,7,7,1,0, , , , , , ,1,0,1,1,1
114132,3,3,1,1,2,13,1,5,5,1,0,1, ,0, , , ,0,0,1,1,0
114132,4,3,1,1,1,10,1,2,2,1,1,1, ,0, , , ,0,0,1,1,0
114132,5,10,0,1,2,29,0, ,0,0,0, , , , , , ,1,0, ,0,0
114134,1,1,1,1,2,67,0, ,0,0,0, , , , , , ,0,0, ,0,0
114134,2,3,1,1,1,26,0, ,0,0,0, , , , , , ,0,0, ,1,0
114134,3,3,1,1,1,22,1,3,3,1,0, , , , , , ,0,0,1,1,0
114135,1,1,1,1,1,59,0, ,0,0,0, , , , , , ,0,0, ,0,0
114135,2,2,1,1,2,57,0, ,0,0,0, , , , , , ,0,0, ,0,0
114135,3,3,1,1,2,27,1,6,6,1,0, , , , , , ,1,0,2,1,1
114135,4,3,1,1,2,24,1,7,7,1,0, , , , , , ,1,0,1,1,1
114135,5,3,0,1,2,19,2,3,11,3,1, , , , , , ,1,0,5,1,1
114135,6,3,1,1,1,16,1,8,8,2,0, , , , , , ,0,0,2,1,1
114137,1,1,1,1,1,49,1,2,2,1,0, , , , , , ,0,0,1,1,0
114137,2,2,1,1,2,40,0, ,0,0,0, , , , , , ,1,0, ,1,1
114137,3,3,1,1,2,20,1,8,8,2,0, , , , , , ,1,0,2,1,1
114137,4,3,1,1,1,17,1,8,8,2,0, , , , , , ,0,0,2,1,1
114137,5,3,1,1,1,15,1,4,4,1,0, , , , , , ,0,0,1,1,1
114137,6,3,1,1,1,11,1,3,3,1,0,1, ,1, , , ,0,0,1,1,1
114137,7,3,1,1,2,9,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114137,8,3,1,1,2,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114137,9,3,1,1,1,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114138,1,1,1,1,1,88,0, ,0,0,0, , , , , , ,0,0, ,0,0
114138,2,2,1,1,2,72,1,2,2,1,0, , , , , , ,0,0,1,0,0
114138,3,3,1,1,1,40,1,2,2,1,0, , , , , , ,0,0,1,1,1
114138,4,3,1,1,2,33,1,6,6,1,0, , , , , , ,1,0,2,1,1
114138,5,5,1,1,1,33,1,3,3,1,0, , , , , , ,0,0,1,0,1
114138,6,5,1,1,2,10,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
114140,1,1,1,1,1,53,1,4,4,1,0, , , , , , ,0,0,1,1,1
114140,2,3,1,1,1,21,1,1,1,1,0, , , , , , ,0,0,1,1,1
114141,1,1,1,1,1,47,1,5,5,1,0, , , , , , ,0,0,1,1,1
114141,2,2,1,1,2,46,1,1,1,1,0, , , , , , ,1,0,1,0,0
114141,3,3,1,1,2,22,1,1,1,1,0, , , , , , ,1,0,1,1,1
114141,4,3,1,1,2,20,1,7,7,1,0, , , , , , ,1,0,2,1,1
114141,5,3,1,1,2,15,1,6,6,1,1, , , , , , ,1,0,2,1,1
114141,6,3,1,1,2,12,1,0,0,1,0,1, ,1, , , ,0,0,1,1,1
114141,7,3,1,1,2,9,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
114141,8,3,1,1,2,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114143,1,1,1,1,2,47,0, ,0,0,0, , , , , , ,1,0, ,0,0
114143,2,2,1,0,1,49,1,2,2,1,0, , , , , , ,0,0,1,1,0
114143,3,3,1,1,1,24,1,3,3,1,0, , , , , , ,0,0,1,1,1
114143,4,3,1,1,2,22,1,3,3,1,0, , , , , , ,1,0,1,1,1
114143,5,3,1,1,1,20,1,3,3,1,0, , , , , , ,0,0,1,1,1
114143,6,3,1,1,2,15,1,6,6,1,0, , , , , , ,1,0,1,1,1
114144,1,1,1,1,2,72,0, ,0,0,0, , , , , , ,0,0, ,0,0
114144,2,5,1,1,2,19,1,6,6,1,0, , , , , , ,1,0,1,1,0
114144,3,5,1,1,2,9,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
114144,4,5,1,1,2,9,1,2,2,1,1,0, ,0, , , ,0,0,1,0,0
114144,5,5,1,1,1,15,1,4,4,1,0, , , , , , ,0,0,1,1,1
114146,1,1,1,1,2,82,0, ,0,0,0, , , , , , ,0,0, ,0,0
114146,2,5,1,1,2,10,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
114147,1,1,1,1,1,68,0, ,0,0,0, , , , , , ,0,0, ,0,0
114147,2,3,1,1,1,27,1,2,2,1,0, , , , , , ,0,0,1,0,1
114149,1,1,1,1,2,38,1,6,6,1,0, , , , , , ,1,0,2,1,1
114149,2,3,1,1,2,9,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
114149,3,3,1,1,1,7,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
114149,4,3,1,1,2,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114150,1,1,1,1,2,36,0, ,0,0,0, , , , , , ,1,0, ,0,0
114150,2,3,1,1,1,11,1,0,0,1,1,1, ,1, , , ,0,0,1,1,1
114150,3,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114150,4,3,1,1,1,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114151,1,1,1,1,1,85,0, ,0,0,0, , , , , , ,0,0, ,0,0
114151,2,2,1,1,2,67,0, ,0,0,0, , , , , , ,0,0, ,0,0
114151,3,3,1,1,2,25,2,3,11,3,0, , , , , , ,1,0,4,0,1
114151,4,3,1,1,2,22,1,6,6,1,0, , , , , , ,1,0,1,1,1
114153,1,1,1,1,1,90,8, ,98,8,0, , , , , , ,0,1, ,0,0
114153,2,2,1,1,2,39,0, ,0,0,0, , , , , , ,1,0, ,0,0
114153,3,3,1,1,1,18,1,8,8,2,0, , , , , , ,0,0,2,1,1
114153,4,3,1,1,2,14,1,5,5,1,0,1, ,1, , , ,0,0,1,1,1
114153,5,3,1,1,2,10,1,2,2,1,0,1, ,1, , , ,0,0,1,1,1
114153,6,3,1,0,2,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114153,7,3,1,1,1,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114153,8,3,1,1,1,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114154,1,1,1,1,1,44,1,6,6,1,0, , , , , , ,0,0,2,0,1
114156,1,1,1,1,1,78,0, ,0,0,0, , , , , , ,0,0, ,0,0
114156,2,2,1,1,2,40,0, ,0,0,0, , , , , , ,1,0, ,0,1
114156,3,3,1,1,1,16,1,4,4,1,0, , , , , , ,0,0,1,1,1
114156,4,3,1,1,2,11,1,4,4,1,1,1, ,1, , , ,0,0,1,1,1
114156,5,3,1,1,1,7,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
114157,1,1,1,0,1,78,0, ,0,0,0, , , , , , ,0,0, ,0,0
114157,2,2,1,1,2,59,0, ,0,0,0, , , , , , ,0,0, ,0,0
114157,3,3,1,0,1,25,1,3,3,1,0, , , , , , ,0,0,1,1,1
114157,4,12,1,1,1,25,1,2,2,1,0, , , , , , ,0,0,1,1,1
114159,1,1,1,1,2,65,0, ,0,0,0, , , , , , ,0,0, ,1,0
114159,2,3,1,1,1,26,1,6,6,1,0, , , , , , ,0,0,2,1,0
114159,3,3,1,1,1,20,2,3,11,3,0, , , , , , ,0,0,4,1,0
114159,4,10,1,1,2,17,0, ,0,0,0, , , , , , ,1,0, ,1,0
114160,1,1,1,1,1,41,1,6,6,1,0, , , , , , ,0,1,2,1,1
114160,2,2,1,1,2,38,1,4,4,1,0, , , , , , ,1,0,1,0,0
114160,3,3,1,1,2,15,1,6,6,1,0, , , , , , ,1,0,1,1,1
114160,4,3,1,1,2,8,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
114160,5,3,1,1,1,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114160,6,3,1,1,1,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114162,1,1,1,1,1,40,1,4,4,1,0, , , , , , ,0,0,1,0,1
114162,2,2,1,1,2,32,1,5,5,1,0, , , , , , ,1,0,1,0,1
114162,3,12,1,1,1,12,1,1,1,1,0,1, ,1, , , ,0,0,1,1,1
114162,4,3,1,1,2,9,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
114162,5,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114162,6,3,1,1,2,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114163,1,1,1,1,2,23,1,3,3,1,0, , , , , , ,1,0,1,0,1
114163,2,8,1,1,2,18,1,3,3,1,0, , , , , , ,1,0,1,0,1
114163,3,8,1,1,1,16,1,8,8,2,0, , , , , , ,0,0,2,0,1
114165,1,1,1,1,1,40,1,4,4,1,0, , , , , , ,0,0,1,0,0
114165,2,2,1,1,2,26,1,2,2,1,0, , , , , , ,1,0,1,1,1
114165,3,3,1,1,1,18,1,2,2,1,0, , , , , , ,0,0,1,1,1
114165,4,3,1,1,2,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114165,5,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114167,1,1,1,0,1,52,0, ,0,0,0, , , , , , ,0,0, ,1,0
114167,2,2,1,1,2,44,0, ,0,0,0, , , , , , ,1,0, ,1,0
114167,3,3,1,1,2,22,1,6,6,1,0, , , , , , ,1,0,1,1,1
114167,4,3,1,1,2,16,1,6,6,1,0, , , , , , ,1,0,1,1,1
114167,5,3,1,1,1,13,1,4,4,1,0,1, ,1, , , ,0,0,1,1,1
114167,6,3,1,1,1,10,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
114167,7,3,1,1,1,7,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114168,1,1,1,1,1,56,0, ,0,0,0, , , , , , ,0,0, ,1,0
114168,2,3,1,1,1,27,1,8,8,2,0, , , , , , ,0,0,2,1,0
114170,1,1,1,1,2,60,1,6,6,1,0, , , , , , ,0,0,2,0,0
114170,2,3,1,1,1,31,1,6,6,1,0, , , , , , ,0,0,2,1,0
114170,3,3,1,1,1,24,1,4,4,1,0, , , , , , ,0,0,1,1,0
114171,1,1,1,1,1,34,1,6,6,1,0, , , , , , ,0,0,2,1,0
114173,1,1,1,0,1,38,0, ,0,0,0, , , , , , ,0,0, ,1,0
114173,2,2,1,1,2,34,1,4,4,1,0, , , , , , ,1,0,1,1,1
114173,3,3,1,1,1,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114173,4,3,1,1,1,0,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114174,1,1,1,1,2,46,1,4,4,1,0, , , , , , ,1,0,1,0,0
114174,2,3,1,1,1,25,1,2,2,1,0, , , , , , ,0,0,1,1,0
114174,3,3,1,1,2,22,1,3,3,1,0, , , , , , ,1,0,1,1,0
114174,4,3,1,1,1,19,1,1,1,1,0, , , , , , ,0,0,1,1,0
114174,5,3,1,1,1,14,1,2,2,1,0,1, ,0, , , ,0,0,1,1,0
114174,6,3,1,1,2,11,1,1,1,1,0,1, ,0, , , ,0,0,1,1,0
114174,7,3,1,1,2,11,1,3,3,1,1,1, ,0, , , ,0,0,1,1,0
114174,8,5,1,1,2,0,0, ,0,0,0,0, ,1, , , ,0,0, ,0,1
114176,1,1,1,1,1,73,0, ,0,0,0, , , , , , ,0,0, ,0,0
114176,2,2,1,1,2,62,0, ,0,0,0, , , , , , ,0,0, ,0,0
114176,3,3,1,1,1,30,2,5,13,3,0, , , , , , ,0,0,6,1,1
114176,4,3,1,1,2,20,2,1,9,3,0, , , , , , ,1,0,5,1,1
114176,5,3,0,1,2,17,2,2,10,3,1, , , , , , ,1,0,5,1,1
114176,6,12,1,1,2,13,1,2,2,1,0,0, ,1, , , ,0,0,1,0,1
114177,1,1,1,1,2,36,1,5,5,1,0, , , , , , ,1,0,1,1,0
114177,2,3,1,1,2,8,1,2,2,1,1,1, ,0, , , ,0,0,1,1,0
114177,3,3,1,1,1,5,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
114177,4,3,1,1,2,2,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
114179,1,1,1,1,1,35,1,2,2,1,0, , , , , , ,0,0,1,1,1
114179,2,2,1,1,2,29,1,5,5,1,0, , , , , , ,1,0,1,0,1
114179,3,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114179,4,3,1,1,1,3,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114179,5,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
114180,1,1,1,1,1,25,1,8,8,2,0, , , , , , ,0,0,2,1,1
114180,2,8,1,1,1,23,2,3,11,3,0, , , , , , ,0,0,4,1,1
114256,1,1,1,1,1,44,1,6,6,1,0, , , , , , ,0,0,2,1,0
114256,2,2,1,1,2,41,1,4,4,1,0, , , , , , ,1,0,1,1,0
114256,3,3,1,1,2,16,1,4,4,1,0, , , , , , ,1,0,1,1,1
114256,4,3,1,0,1,13,1,4,4,1,0,1, ,1, , , ,0,0,1,1,1
114256,5,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115  2,1,1,1,1,1,35,0, ,0,0,0, , , , , , ,0,0, ,1,0
115  2,2,2,1,1,2,38,0, ,0,0,0, , , , , , ,1,0, ,1,0
115  2,3,3,1,1,1,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115  2,4,12,1,1,1,20,8, ,98,8,0, , , , , , ,0,0, ,1,1
115  2,5,3,1,1,2,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115  2,6,3,1,1,1,9,1,2,2,1,1,1, ,1, , , ,0,0,1,1,1
115  4,1,1,1,1,1,51,1,5,5,1,0, , , , , , ,0,1,1,0,0
115  4,2,2,1,1,2,43,0, ,0,0,0, , , , , , ,1,0, ,1,0
115  4,3,3,1,1,1,26,1,0,0,1,0, , , , , , ,0,0,1,1,1
115  4,4,3,1,1,2,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115  4,5,3,1,1,2,17,1,7,7,1,0, , , , , , ,1,0,1,1,1
115  4,6,3,1,1,1,19,1,6,6,1,0, , , , , , ,0,0,1,1,1
115  4,7,3,1,1,2,10,1,3,3,1,1,1, ,1, , , ,0,0,1,1,1
115  4,8,3,1,1,1,8,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
115  4,9,3,1,0,1,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115  4,10,3,1,1,1,14,1,5,5,1,1,1, ,1, , , ,0,0,1,1,1
115  6,1,1,1,1,1,42,0, ,0,0,0, , , , , , ,0,0, ,1,1
115  6,2,2,1,1,2,32,0, ,0,0,0, , , , , , ,1,0, ,1,0
115  6,3,3,1,1,2,18,0, ,0,0,0, , , , , , ,1,0, ,0,1
115  6,4,3,1,1,1,14,0, ,0,0,0,0, ,1, , , ,0,0, ,0,1
115  6,5,3,1,1,1,12,0, ,0,0,0,0, ,1, , , ,0,0, ,0,1
115  6,6,3,1,1,2,5,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115  6,7,3,1,1,1,1,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115  8,1,1,1,1,2,25,0, ,0,0,0, , , , , , ,1,0, ,0,0
115  8,2,10,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115 11,1,1,1,1,2,40,0, ,0,0,0, , , , , , ,1,0, ,1,1
115 11,2,3,1,1,2,20,1,4,4,1,0, , , , , , ,1,0,1,1,1
115 11,3,3,1,1,1,15,1,1,1,1,0, , , , , , ,0,0,1,1,1
115 11,4,3,1,1,1,8,1,1,1,1,1,1, ,1, , , ,0,0,1,1,1
115 13,1,1,1,1,1,54,0, ,0,0,0, , , , , , ,0,0, ,0,0
115 13,2,2,1,1,2,49,0, ,0,0,0, , , , , , ,1,0, ,0,1
115 13,3,3,1,1,2,21,1,4,4,1,0, , , , , , ,1,0,1,1,1
115 13,4,3,1,1,2,15,1,7,7,1,0, , , , , , ,1,0,2,1,1
115 13,5,3,1,1,2,12,1,4,4,1,1,1, ,1, , , ,0,0,1,1,1
115 13,6,3,1,1,1,25,1,8,8,2,0, , , , , , ,0,0,2,0,1
115 15,1,1,1,1,2,71,0, ,0,0,0, , , , , , ,0,0, ,0,0
115 15,2,3,1,1,1,43,1,6,6,1,0, , , , , , ,0,0,2,1,1
115 15,3,3,1,1,2,42,1,5,5,1,0, , , , , , ,1,0,1,1,1
115 15,4,12,1,1,1,10,0, ,0,0,0,0, ,0, , , ,0,0, ,0,0
115 15,5,3,1,1,2,6,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115 15,6,3,1,1,1,7,0, ,0,0,0,0, ,1, , , ,0,0, ,0,1
115 15,7,3,1,1,1,2,0, ,0,0,0,0, ,1, , , ,0,0, ,0,1
115 17,1,1,1,1,1,52,1,4,4,1,0, , , , , , ,0,0,1,0,0
115 17,2,2,1,1,2,52,0, ,0,0,0, , , , , , ,0,0, ,1,0
115 17,3,3,1,1,1,19,1,2,2,1,0, , , , , , ,0,0,1,1,1
115 17,4,3,1,1,2,18,1,8,8,2,0, , , , , , ,1,0,2,1,1
115 17,5,3,1,1,1,12,1,5,5,1,1,1, ,1, , , ,0,0,1,1,1
115 19,1,1,1,1,2,60,0, ,0,0,0, , , , , , ,0,0, ,0,0
115 19,2,3,1,1,2,33,0, ,0,0,0, , , , , , ,1,0, ,1,0
115 19,3,3,1,1,1,37,0, ,0,0,0, , , , , , ,0,0, ,1,0
115 19,4,3,1,1,1,37,0, ,0,0,0, , , , , , ,0,0, ,1,0
115 19,5,3,1,1,2,19,0, ,0,0,0, , , , , , ,1,0, ,1,1
115 19,6,5,1,1,2,4,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115 19,7,5,1,1,2,2,0, ,0,0,0,1, ,1, , , ,0,0, ,1,1
115 21,1,1,1,1,2,35,0, ,0,0,0, , , , , , ,1,0, ,1,1
115 21,2,3,1,1,2,13,1,3,3,1,0,1, ,0, , , ,0,0,1,1,0
115 21,3,3,1,1,1,10,0, ,0,0,0,1, ,0, , , ,0,0, ,1,0
